timestamp,solar,wind_onshore,wind_offshore
2024-12-31 23:00:00+00:00,0.0,1875.5,2063.3
2025-01-01 00:00:00+00:00,0.0,1920.2,2060.6
2025-01-01 01:00:00+00:00,0.0,2102.2,2080.7
2025-01-01 02:00:00+00:00,0.0,1991.1,2083.9
2025-01-01 03:00:00+00:00,0.0,2036.9,2120.3
2025-01-01 04:00:00+00:00,0.0,2002.4,2120.0
2025-01-01 05:00:00+00:00,0.0,2008.2,2122.8
2025-01-01 06:00:00+00:00,0.0,2000.9,2121.5
2025-01-01 07:00:00+00:00,0.1,1893.8,2090.8
2025-01-01 08:00:00+00:00,61.9,2011.5,2097.4
2025-01-01 09:00:00+00:00,195.7,1967.3,2045.8
2025-01-01 10:00:00+00:00,247.4,2145.9,2081.9
2025-01-01 11:00:00+00:00,261.5,2213.9,2038.6
2025-01-01 12:00:00+00:00,218.3,2212.2,1996.2
2025-01-01 13:00:00+00:00,145.4,2201.2,1982.0
2025-01-01 14:00:00+00:00,47.4,2076.1,1936.3
2025-01-01 15:00:00+00:00,2.1,2069.6,1844.9
2025-01-01 16:00:00+00:00,0.0,2043.5,1795.5
2025-01-01 17:00:00+00:00,0.0,1968.5,1595.1
2025-01-01 18:00:00+00:00,0.0,1815.7,1490.5
2025-01-01 19:00:00+00:00,0.0,1594.9,1873.5
2025-01-01 20:00:00+00:00,0.0,1308.2,2049.6
2025-01-01 21:00:00+00:00,0.0,1090.3,1890.0
2025-01-01 22:00:00+00:00,0.0,872.5,1805.8
2025-01-01 23:00:00+00:00,0.0,805.5,932.1
2025-01-02 00:00:00+00:00,0.0,816.9,280.4
2025-01-02 01:00:00+00:00,0.0,598.5,270.8
2025-01-02 02:00:00+00:00,0.0,348.1,318.8
2025-01-02 03:00:00+00:00,0.0,266.5,318.8
2025-01-02 04:00:00+00:00,0.0,212.0,334.6
2025-01-02 05:00:00+00:00,0.0,206.9,273.3
2025-01-02 06:00:00+00:00,0.0,200.4,274.2
2025-01-02 07:00:00+00:00,0.0,197.3,400.2
2025-01-02 08:00:00+00:00,250.2,180.3,476.5
2025-01-02 09:00:00+00:00,1121.4,109.2,406.3
2025-01-02 10:00:00+00:00,2014.5,84.8,353.7
2025-01-02 11:00:00+00:00,2100.8,95.9,344.3
2025-01-02 12:00:00+00:00,1747.6,154.3,728.5
2025-01-02 13:00:00+00:00,1400.1,211.1,723.3
2025-01-02 14:00:00+00:00,832.8,294.3,923.7
2025-01-02 15:00:00+00:00,90.9,326.8,1063.7
2025-01-02 16:00:00+00:00,0.0,398.6,1134.0
2025-01-02 17:00:00+00:00,0.0,412.9,1282.3
2025-01-02 18:00:00+00:00,0.0,435.1,1193.5
2025-01-02 19:00:00+00:00,0.0,443.2,1034.4
2025-01-02 20:00:00+00:00,0.0,537.3,948.2
2025-01-02 21:00:00+00:00,0.0,642.8,926.5
2025-01-02 22:00:00+00:00,0.0,662.0,853.1
2025-01-02 23:00:00+00:00,0.0,673.4,809.1
2025-01-03 00:00:00+00:00,0.0,641.3,801.2
2025-01-03 01:00:00+00:00,0.0,698.7,824.2
2025-01-03 02:00:00+00:00,0.0,710.1,922.4
2025-01-03 03:00:00+00:00,0.0,648.5,1207.1
2025-01-03 04:00:00+00:00,0.0,639.1,1258.0
2025-01-03 05:00:00+00:00,0.0,714.7,1544.7
2025-01-03 06:00:00+00:00,0.0,815.3,1523.6
2025-01-03 07:00:00+00:00,0.1,870.5,1645.6
2025-01-03 08:00:00+00:00,596.5,873.4,1479.1
2025-01-03 09:00:00+00:00,2070.4,840.3,1587.5
2025-01-03 10:00:00+00:00,3217.1,744.5,1691.1
2025-01-03 11:00:00+00:00,3290.6,754.0,1483.1
2025-01-03 12:00:00+00:00,1980.1,875.8,1447.5
2025-01-03 13:00:00+00:00,861.6,948.1,1353.5
2025-01-03 14:00:00+00:00,353.3,805.3,1149.3
2025-01-03 15:00:00+00:00,64.6,816.6,1076.5
2025-01-03 16:00:00+00:00,0.0,837.2,948.5
2025-01-03 17:00:00+00:00,0.0,847.8,752.7
2025-01-03 18:00:00+00:00,0.0,782.3,691.7
2025-01-03 19:00:00+00:00,0.0,684.2,551.1
2025-01-03 20:00:00+00:00,0.0,600.0,383.2
2025-01-03 21:00:00+00:00,0.0,543.2,216.7
2025-01-03 22:00:00+00:00,0.0,530.8,151.3
2025-01-03 23:00:00+00:00,0.0,501.6,117.9
2025-01-04 00:00:00+00:00,0.0,471.1,97.8
2025-01-04 01:00:00+00:00,0.0,411.6,43.8
2025-01-04 02:00:00+00:00,0.0,340.9,70.5
2025-01-04 03:00:00+00:00,0.0,302.6,120.4
2025-01-04 04:00:00+00:00,0.0,283.6,103.6
2025-01-04 05:00:00+00:00,0.0,297.5,112.0
2025-01-04 06:00:00+00:00,0.0,303.3,293.7
2025-01-04 07:00:00+00:00,0.2,345.6,308.4
2025-01-04 08:00:00+00:00,185.4,383.9,322.0
2025-01-04 09:00:00+00:00,644.8,314.7,459.5
2025-01-04 10:00:00+00:00,1314.0,228.9,567.6
2025-01-04 11:00:00+00:00,1547.7,158.3,512.0
2025-01-04 12:00:00+00:00,1352.0,105.7,306.4
2025-01-04 13:00:00+00:00,1030.3,73.1,317.5
2025-01-04 14:00:00+00:00,417.1,64.4,355.0
2025-01-04 15:00:00+00:00,57.8,86.5,346.9
2025-01-04 16:00:00+00:00,0.0,154.9,410.7
2025-01-04 17:00:00+00:00,0.0,292.6,539.4
2025-01-04 18:00:00+00:00,0.0,412.8,534.1
2025-01-04 19:00:00+00:00,0.0,506.8,599.5
2025-01-04 20:00:00+00:00,0.0,549.8,600.8
2025-01-04 21:00:00+00:00,0.0,616.5,765.6
2025-01-04 22:00:00+00:00,0.0,559.3,1035.3
2025-01-04 23:00:00+00:00,0.0,414.9,1127.5
2025-01-05 00:00:00+00:00,0.0,383.2,1029.9
2025-01-05 01:00:00+00:00,0.0,451.9,703.3
2025-01-05 02:00:00+00:00,0.0,503.6,1126.5
2025-01-05 03:00:00+00:00,0.0,467.4,1347.8
2025-01-05 04:00:00+00:00,0.0,439.9,1449.5
2025-01-05 05:00:00+00:00,0.0,523.2,1605.2
2025-01-05 06:00:00+00:00,0.0,731.2,1196.6
2025-01-05 07:00:00+00:00,0.0,889.8,938.5
2025-01-05 08:00:00+00:00,9.9,1180.7,741.6
2025-01-05 09:00:00+00:00,95.9,1532.3,1088.5
2025-01-05 10:00:00+00:00,227.0,1852.3,2075.0
2025-01-05 11:00:00+00:00,224.1,2002.7,2116.6
2025-01-05 12:00:00+00:00,183.4,2112.2,2110.4
2025-01-05 13:00:00+00:00,146.9,2193.1,2101.2
2025-01-05 14:00:00+00:00,67.9,2227.9,2093.5
2025-01-05 15:00:00+00:00,5.1,2220.8,2108.8
2025-01-05 16:00:00+00:00,0.0,2240.1,2108.2
2025-01-05 17:00:00+00:00,0.0,2208.7,2106.7
2025-01-05 18:00:00+00:00,0.0,2221.5,2101.9
2025-01-05 19:00:00+00:00,0.0,2192.5,2078.2
2025-01-05 20:00:00+00:00,0.0,2152.0,2079.6
2025-01-05 21:00:00+00:00,0.0,2058.6,2086.7
2025-01-05 22:00:00+00:00,0.0,2043.2,2088.8
2025-01-05 23:00:00+00:00,0.0,1992.7,2052.1
2025-01-06 00:00:00+00:00,0.0,1890.0,1786.6
2025-01-06 01:00:00+00:00,0.0,1899.8,2018.7
2025-01-06 02:00:00+00:00,0.0,1874.3,2042.3
2025-01-06 03:00:00+00:00,0.0,1921.5,2071.4
2025-01-06 04:00:00+00:00,0.0,1889.9,1982.3
2025-01-06 05:00:00+00:00,0.0,2193.6,2101.0
2025-01-06 06:00:00+00:00,0.0,2290.5,2098.0
2025-01-06 07:00:00+00:00,0.2,2283.9,2099.8
2025-01-06 08:00:00+00:00,73.8,2293.3,2102.4
2025-01-06 09:00:00+00:00,346.4,2259.1,2101.2
2025-01-06 10:00:00+00:00,534.6,2272.2,2096.7
2025-01-06 11:00:00+00:00,498.9,2221.0,2063.2
2025-01-06 12:00:00+00:00,494.1,2016.4,2086.5
2025-01-06 13:00:00+00:00,442.0,1937.6,2100.7
2025-01-06 14:00:00+00:00,281.3,2142.3,2101.1
2025-01-06 15:00:00+00:00,67.1,2215.8,2102.9
2025-01-06 16:00:00+00:00,0.2,2123.4,2094.0
2025-01-06 17:00:00+00:00,0.0,2043.1,2097.3
2025-01-06 18:00:00+00:00,0.0,1979.6,2082.3
2025-01-06 19:00:00+00:00,0.0,1851.9,2042.9
2025-01-06 20:00:00+00:00,0.0,1742.3,1784.3
2025-01-06 21:00:00+00:00,0.0,1738.0,1626.8
2025-01-06 22:00:00+00:00,0.0,1767.1,1555.9
2025-01-06 23:00:00+00:00,0.0,1356.1,1464.6
2025-01-07 00:00:00+00:00,0.0,1368.7,1337.2
2025-01-07 01:00:00+00:00,0.0,1583.7,1097.4
2025-01-07 02:00:00+00:00,0.0,1555.9,942.8
2025-01-07 03:00:00+00:00,0.0,1398.3,940.8
2025-01-07 04:00:00+00:00,0.0,1234.0,1007.3
2025-01-07 05:00:00+00:00,0.0,1137.7,1244.0
2025-01-07 06:00:00+00:00,0.0,1140.7,1676.7
2025-01-07 07:00:00+00:00,0.2,1166.2,1817.5
2025-01-07 08:00:00+00:00,290.4,1237.6,1623.4
2025-01-07 09:00:00+00:00,1023.5,1297.6,1644.3
2025-01-07 10:00:00+00:00,1413.0,1428.1,1187.2
2025-01-07 11:00:00+00:00,843.2,1570.0,987.3
2025-01-07 12:00:00+00:00,522.7,1505.0,926.8
2025-01-07 13:00:00+00:00,487.2,1416.5,786.3
2025-01-07 14:00:00+00:00,331.8,1519.8,923.9
2025-01-07 15:00:00+00:00,41.2,1625.6,1266.1
2025-01-07 16:00:00+00:00,0.0,1658.4,1788.3
2025-01-07 17:00:00+00:00,0.0,1468.6,1846.4
2025-01-07 18:00:00+00:00,0.0,1351.8,1819.9
2025-01-07 19:00:00+00:00,0.0,1371.5,1777.0
2025-01-07 20:00:00+00:00,0.0,1349.7,1842.6
2025-01-07 21:00:00+00:00,0.0,1270.1,1899.3
2025-01-07 22:00:00+00:00,0.0,1100.8,1806.7
2025-01-07 23:00:00+00:00,0.0,954.0,1801.8
2025-01-08 00:00:00+00:00,0.0,930.3,1681.9
2025-01-08 01:00:00+00:00,0.0,870.7,1460.1
2025-01-08 02:00:00+00:00,0.0,803.4,1272.8
2025-01-08 03:00:00+00:00,0.0,766.0,1024.9
2025-01-08 04:00:00+00:00,0.0,646.8,859.1
2025-01-08 05:00:00+00:00,0.0,655.2,633.3
2025-01-08 06:00:00+00:00,0.0,550.2,363.1
2025-01-08 07:00:00+00:00,0.6,453.0,174.5
2025-01-08 08:00:00+00:00,273.2,436.4,98.9
2025-01-08 09:00:00+00:00,642.7,397.2,45.2
2025-01-08 10:00:00+00:00,831.4,254.6,10.8
2025-01-08 11:00:00+00:00,946.6,119.0,0.0
2025-01-08 12:00:00+00:00,986.4,70.5,0.0
2025-01-08 13:00:00+00:00,490.9,56.3,0.0
2025-01-08 14:00:00+00:00,213.0,104.6,0.4
2025-01-08 15:00:00+00:00,13.8,330.7,27.0
2025-01-08 16:00:00+00:00,0.0,431.0,132.8
2025-01-08 17:00:00+00:00,0.0,600.1,235.5
2025-01-08 18:00:00+00:00,0.0,723.1,567.8
2025-01-08 19:00:00+00:00,0.0,619.9,641.8
2025-01-08 20:00:00+00:00,0.0,579.0,714.1
2025-01-08 21:00:00+00:00,0.0,602.6,673.1
2025-01-08 22:00:00+00:00,0.0,515.9,340.2
2025-01-08 23:00:00+00:00,0.0,366.6,211.4
2025-01-09 00:00:00+00:00,0.0,311.5,385.6
2025-01-09 01:00:00+00:00,0.0,235.6,422.1
2025-01-09 02:00:00+00:00,0.0,290.6,322.8
2025-01-09 03:00:00+00:00,0.0,280.7,146.8
2025-01-09 04:00:00+00:00,0.0,246.6,42.7
2025-01-09 05:00:00+00:00,0.0,232.1,5.1
2025-01-09 06:00:00+00:00,0.0,259.0,482.7
2025-01-09 07:00:00+00:00,0.1,298.7,423.9
2025-01-09 08:00:00+00:00,4.9,264.7,37.6
2025-01-09 09:00:00+00:00,83.3,165.3,30.6
2025-01-09 10:00:00+00:00,427.4,125.5,114.8
2025-01-09 11:00:00+00:00,630.4,114.8,536.5
2025-01-09 12:00:00+00:00,432.4,235.1,1120.9
2025-01-09 13:00:00+00:00,582.7,294.3,1266.5
2025-01-09 14:00:00+00:00,720.2,315.3,1593.6
2025-01-09 15:00:00+00:00,188.1,469.8,1845.1
2025-01-09 16:00:00+00:00,0.0,614.5,1869.2
2025-01-09 17:00:00+00:00,0.0,701.8,1931.2
2025-01-09 18:00:00+00:00,0.0,718.3,1944.9
2025-01-09 19:00:00+00:00,0.0,715.1,1946.1
2025-01-09 20:00:00+00:00,0.0,651.5,1975.2
2025-01-09 21:00:00+00:00,0.0,672.1,1931.7
2025-01-09 22:00:00+00:00,0.0,739.7,1584.8
2025-01-09 23:00:00+00:00,0.0,653.8,1133.8
2025-01-10 00:00:00+00:00,0.0,597.9,678.5
2025-01-10 01:00:00+00:00,0.0,519.6,398.8
2025-01-10 02:00:00+00:00,0.0,425.3,344.5
2025-01-10 03:00:00+00:00,0.0,366.6,307.2
2025-01-10 04:00:00+00:00,0.0,342.5,336.8
2025-01-10 05:00:00+00:00,0.0,414.2,247.2
2025-01-10 06:00:00+00:00,0.0,399.1,139.5
2025-01-10 07:00:00+00:00,0.3,362.0,118.2
2025-01-10 08:00:00+00:00,369.3,364.2,155.6
2025-01-10 09:00:00+00:00,1260.8,332.1,193.2
2025-01-10 10:00:00+00:00,2119.6,225.5,158.8
2025-01-10 11:00:00+00:00,2553.3,141.4,139.0
2025-01-10 12:00:00+00:00,2661.0,112.2,124.5
2025-01-10 13:00:00+00:00,2004.2,96.0,160.5
2025-01-10 14:00:00+00:00,1059.3,94.0,251.6
2025-01-10 15:00:00+00:00,117.7,129.2,272.4
2025-01-10 16:00:00+00:00,0.0,158.0,165.5
2025-01-10 17:00:00+00:00,0.0,153.1,47.2
2025-01-10 18:00:00+00:00,0.0,163.1,32.8
2025-01-10 19:00:00+00:00,0.0,177.0,39.8
2025-01-10 20:00:00+00:00,0.0,181.6,20.7
2025-01-10 21:00:00+00:00,0.0,199.7,70.4
2025-01-10 22:00:00+00:00,0.0,193.9,108.2
2025-01-10 23:00:00+00:00,0.0,159.0,102.7
2025-01-11 00:00:00+00:00,0.0,162.9,162.6
2025-01-11 01:00:00+00:00,0.0,139.1,104.8
2025-01-11 02:00:00+00:00,0.0,95.9,57.5
2025-01-11 03:00:00+00:00,0.0,60.7,65.2
2025-01-11 04:00:00+00:00,0.0,46.8,29.9
2025-01-11 05:00:00+00:00,0.0,32.4,18.3
2025-01-11 06:00:00+00:00,0.0,17.6,208.4
2025-01-11 07:00:00+00:00,0.3,9.7,44.2
2025-01-11 08:00:00+00:00,240.4,8.1,0.7
2025-01-11 09:00:00+00:00,694.4,6.5,0.0
2025-01-11 10:00:00+00:00,1240.7,9.1,17.1
2025-01-11 11:00:00+00:00,1511.0,12.5,0.1
2025-01-11 12:00:00+00:00,1463.8,14.9,0.0
2025-01-11 13:00:00+00:00,1122.7,18.5,45.7
2025-01-11 14:00:00+00:00,622.9,35.8,265.7
2025-01-11 15:00:00+00:00,114.0,59.0,230.9
2025-01-11 16:00:00+00:00,0.0,89.5,221.5
2025-01-11 17:00:00+00:00,0.0,115.2,292.3
2025-01-11 18:00:00+00:00,0.0,125.5,352.8
2025-01-11 19:00:00+00:00,0.0,101.0,255.6
2025-01-11 20:00:00+00:00,0.0,112.5,254.1
2025-01-11 21:00:00+00:00,0.0,109.9,267.5
2025-01-11 22:00:00+00:00,0.0,120.1,159.0
2025-01-11 23:00:00+00:00,0.0,96.5,157.9
2025-01-12 00:00:00+00:00,0.0,70.4,94.0
2025-01-12 01:00:00+00:00,0.0,47.6,124.7
2025-01-12 02:00:00+00:00,0.0,54.1,94.8
2025-01-12 03:00:00+00:00,0.0,53.3,178.0
2025-01-12 04:00:00+00:00,0.0,61.8,109.1
2025-01-12 05:00:00+00:00,0.0,61.2,87.6
2025-01-12 06:00:00+00:00,0.0,47.1,34.3
2025-01-12 07:00:00+00:00,0.4,30.0,3.9
2025-01-12 08:00:00+00:00,181.6,30.3,17.4
2025-01-12 09:00:00+00:00,528.3,35.7,9.1
2025-01-12 10:00:00+00:00,1044.5,34.0,1.9
2025-01-12 11:00:00+00:00,1541.7,30.8,3.4
2025-01-12 12:00:00+00:00,1538.7,27.8,11.4
2025-01-12 13:00:00+00:00,1316.7,14.9,3.5
2025-01-12 14:00:00+00:00,637.6,10.3,0.0
2025-01-12 15:00:00+00:00,80.3,9.8,0.0
2025-01-12 16:00:00+00:00,0.0,13.4,0.0
2025-01-12 17:00:00+00:00,0.0,25.0,0.0
2025-01-12 18:00:00+00:00,0.0,36.9,0.0
2025-01-12 19:00:00+00:00,0.0,54.0,0.0
2025-01-12 20:00:00+00:00,0.0,76.9,0.0
2025-01-12 21:00:00+00:00,0.0,72.4,0.2
2025-01-12 22:00:00+00:00,0.0,58.1,69.5
2025-01-12 23:00:00+00:00,0.0,64.9,93.6
2025-01-13 00:00:00+00:00,0.0,81.4,100.6
2025-01-13 01:00:00+00:00,0.0,69.7,119.2
2025-01-13 02:00:00+00:00,0.0,56.5,141.0
2025-01-13 03:00:00+00:00,0.0,59.3,144.9
2025-01-13 04:00:00+00:00,0.0,64.3,135.6
2025-01-13 05:00:00+00:00,0.0,71.2,214.4
2025-01-13 06:00:00+00:00,0.0,100.6,273.7
2025-01-13 07:00:00+00:00,9.8,110.6,296.9
2025-01-13 08:00:00+00:00,803.0,63.0,330.5
2025-01-13 09:00:00+00:00,2209.6,55.0,382.5
2025-01-13 10:00:00+00:00,3341.9,49.7,426.0
2025-01-13 11:00:00+00:00,3940.8,26.1,472.7
2025-01-13 12:00:00+00:00,3938.5,35.7,476.7
2025-01-13 13:00:00+00:00,3239.9,39.5,369.2
2025-01-13 14:00:00+00:00,1971.8,17.7,294.3
2025-01-13 15:00:00+00:00,435.3,9.8,282.5
2025-01-13 16:00:00+00:00,0.1,34.9,272.2
2025-01-13 17:00:00+00:00,0.0,58.0,432.7
2025-01-13 18:00:00+00:00,0.0,66.4,392.4
2025-01-13 19:00:00+00:00,0.0,75.3,303.7
2025-01-13 20:00:00+00:00,0.0,78.0,191.6
2025-01-13 21:00:00+00:00,0.0,94.5,288.0
2025-01-13 22:00:00+00:00,0.0,125.1,453.0
2025-01-13 23:00:00+00:00,0.0,210.4,459.2
2025-01-14 00:00:00+00:00,0.0,345.5,488.4
2025-01-14 01:00:00+00:00,0.0,384.5,499.7
2025-01-14 02:00:00+00:00,0.0,322.3,601.0
2025-01-14 03:00:00+00:00,0.0,301.8,471.1
2025-01-14 04:00:00+00:00,0.0,303.2,495.8
2025-01-14 05:00:00+00:00,0.0,417.9,658.6
2025-01-14 06:00:00+00:00,0.0,535.2,695.7
2025-01-14 07:00:00+00:00,20.7,546.3,762.9
2025-01-14 08:00:00+00:00,532.6,591.8,623.1
2025-01-14 09:00:00+00:00,1328.9,496.5,619.8
2025-01-14 10:00:00+00:00,1693.7,350.4,736.2
2025-01-14 11:00:00+00:00,1686.2,355.7,814.2
2025-01-14 12:00:00+00:00,1768.4,315.4,1140.9
2025-01-14 13:00:00+00:00,1731.5,316.5,1023.0
2025-01-14 14:00:00+00:00,1141.5,295.2,792.5
2025-01-14 15:00:00+00:00,197.2,275.3,532.8
2025-01-14 16:00:00+00:00,0.2,318.8,457.1
2025-01-14 17:00:00+00:00,0.0,374.2,397.7
2025-01-14 18:00:00+00:00,0.0,402.3,290.0
2025-01-14 19:00:00+00:00,0.0,379.5,178.5
2025-01-14 20:00:00+00:00,0.0,403.1,69.4
2025-01-14 21:00:00+00:00,0.0,363.3,127.6
2025-01-14 22:00:00+00:00,0.0,301.6,90.8
2025-01-14 23:00:00+00:00,0.0,239.7,24.6
2025-01-15 00:00:00+00:00,0.0,199.6,7.6
2025-01-15 01:00:00+00:00,0.0,172.6,33.5
2025-01-15 02:00:00+00:00,0.0,161.0,51.4
2025-01-15 03:00:00+00:00,0.0,167.3,48.3
2025-01-15 04:00:00+00:00,0.0,183.3,6.9
2025-01-15 05:00:00+00:00,0.0,171.5,12.5
2025-01-15 06:00:00+00:00,0.0,129.6,0.0
2025-01-15 07:00:00+00:00,0.2,79.1,0.0
2025-01-15 08:00:00+00:00,96.5,37.0,0.0
2025-01-15 09:00:00+00:00,367.0,15.4,0.0
2025-01-15 10:00:00+00:00,478.9,9.1,0.0
2025-01-15 11:00:00+00:00,479.3,5.9,0.0
2025-01-15 12:00:00+00:00,483.5,3.6,0.0
2025-01-15 13:00:00+00:00,388.5,2.3,0.0
2025-01-15 14:00:00+00:00,213.5,4.7,0.0
2025-01-15 15:00:00+00:00,54.7,15.1,0.0
2025-01-15 16:00:00+00:00,0.2,15.6,0.0
2025-01-15 17:00:00+00:00,0.0,14.7,0.0
2025-01-15 18:00:00+00:00,0.0,7.4,0.0
2025-01-15 19:00:00+00:00,0.0,7.1,0.0
2025-01-15 20:00:00+00:00,0.0,7.5,0.0
2025-01-15 21:00:00+00:00,0.0,6.8,0.0
2025-01-15 22:00:00+00:00,0.0,7.3,0.0
2025-01-15 23:00:00+00:00,0.0,5.6,0.0
2025-01-16 00:00:00+00:00,0.0,5.3,0.0
2025-01-16 01:00:00+00:00,0.0,11.0,0.0
2025-01-16 02:00:00+00:00,0.0,20.9,0.0
2025-01-16 03:00:00+00:00,0.0,42.8,0.0
2025-01-16 04:00:00+00:00,0.0,44.5,0.0
2025-01-16 05:00:00+00:00,0.0,41.9,0.0
2025-01-16 06:00:00+00:00,0.0,44.6,0.0
2025-01-16 07:00:00+00:00,0.7,59.4,0.0
2025-01-16 08:00:00+00:00,127.6,50.6,4.0
2025-01-16 09:00:00+00:00,383.5,55.5,24.6
2025-01-16 10:00:00+00:00,658.5,35.3,13.8
2025-01-16 11:00:00+00:00,791.8,36.0,55.2
2025-01-16 12:00:00+00:00,726.7,44.9,77.8
2025-01-16 13:00:00+00:00,527.2,51.3,20.9
2025-01-16 14:00:00+00:00,312.7,55.1,33.7
2025-01-16 15:00:00+00:00,65.8,37.2,81.9
2025-01-16 16:00:00+00:00,0.3,35.1,79.2
2025-01-16 17:00:00+00:00,0.0,42.9,32.6
2025-01-16 18:00:00+00:00,0.0,60.2,1.7
2025-01-16 19:00:00+00:00,0.0,46.9,0.0
2025-01-16 20:00:00+00:00,0.0,45.5,3.3
2025-01-16 21:00:00+00:00,0.0,53.3,44.6
2025-01-16 22:00:00+00:00,0.0,47.2,125.0
2025-01-16 23:00:00+00:00,0.0,52.8,145.0
2025-01-17 00:00:00+00:00,0.0,50.2,192.9
2025-01-17 01:00:00+00:00,0.0,39.3,210.1
2025-01-17 02:00:00+00:00,0.0,31.8,136.2
2025-01-17 03:00:00+00:00,0.0,28.0,123.6
2025-01-17 04:00:00+00:00,0.0,26.4,198.5
2025-01-17 05:00:00+00:00,0.0,30.1,186.8
2025-01-17 06:00:00+00:00,0.0,34.6,147.2
2025-01-17 07:00:00+00:00,3.4,15.8,121.8
2025-01-17 08:00:00+00:00,157.9,5.4,54.7
2025-01-17 09:00:00+00:00,487.2,4.4,11.3
2025-01-17 10:00:00+00:00,758.0,4.0,0.0
2025-01-17 11:00:00+00:00,868.0,1.2,2.9
2025-01-17 12:00:00+00:00,785.9,1.0,1.5
2025-01-17 13:00:00+00:00,560.6,1.2,0.0
2025-01-17 14:00:00+00:00,279.1,2.0,0.9
2025-01-17 15:00:00+00:00,46.5,5.3,26.2
2025-01-17 16:00:00+00:00,0.2,10.9,3.4
2025-01-17 17:00:00+00:00,0.0,17.8,0.0
2025-01-17 18:00:00+00:00,0.0,17.6,0.0
2025-01-17 19:00:00+00:00,0.0,18.7,0.0
2025-01-17 20:00:00+00:00,0.0,14.3,0.0
2025-01-17 21:00:00+00:00,0.0,15.4,0.0
2025-01-17 22:00:00+00:00,0.0,22.9,0.0
2025-01-17 23:00:00+00:00,0.0,32.0,0.0
2025-01-18 00:00:00+00:00,0.0,45.4,0.0
2025-01-18 01:00:00+00:00,0.0,53.0,0.0
2025-01-18 02:00:00+00:00,0.0,41.6,0.0
2025-01-18 03:00:00+00:00,0.0,31.2,0.0
2025-01-18 04:00:00+00:00,0.0,51.5,0.0
2025-01-18 05:00:00+00:00,0.0,58.4,0.0
2025-01-18 06:00:00+00:00,0.0,44.8,5.2
2025-01-18 07:00:00+00:00,0.7,51.3,73.9
2025-01-18 08:00:00+00:00,56.5,28.7,115.7
2025-01-18 09:00:00+00:00,225.2,22.8,59.4
2025-01-18 10:00:00+00:00,392.9,15.2,40.7
2025-01-18 11:00:00+00:00,482.5,20.2,5.3
2025-01-18 12:00:00+00:00,468.4,24.0,9.6
2025-01-18 13:00:00+00:00,369.8,15.5,10.6
2025-01-18 14:00:00+00:00,205.4,9.5,15.1
2025-01-18 15:00:00+00:00,35.7,8.4,33.7
2025-01-18 16:00:00+00:00,0.0,9.5,52.9
2025-01-18 17:00:00+00:00,0.0,10.4,120.0
2025-01-18 18:00:00+00:00,0.0,10.2,226.2
2025-01-18 19:00:00+00:00,0.0,11.5,277.3
2025-01-18 20:00:00+00:00,0.0,19.4,183.7
2025-01-18 21:00:00+00:00,0.0,13.6,147.4
2025-01-18 22:00:00+00:00,0.0,9.0,164.6
2025-01-18 23:00:00+00:00,0.0,6.1,162.2
2025-01-19 00:00:00+00:00,0.0,3.7,98.6
2025-01-19 01:00:00+00:00,0.0,2.0,27.7
2025-01-19 02:00:00+00:00,0.0,4.4,13.9
2025-01-19 03:00:00+00:00,0.0,6.4,50.5
2025-01-19 04:00:00+00:00,0.0,4.6,39.8
2025-01-19 05:00:00+00:00,0.0,3.1,33.9
2025-01-19 06:00:00+00:00,0.0,2.6,28.6
2025-01-19 07:00:00+00:00,2.1,2.3,24.0
2025-01-19 08:00:00+00:00,97.5,3.7,11.2
2025-01-19 09:00:00+00:00,338.5,1.6,12.1
2025-01-19 10:00:00+00:00,541.5,2.1,27.3
2025-01-19 11:00:00+00:00,633.6,3.9,81.9
2025-01-19 12:00:00+00:00,609.7,3.7,75.5
2025-01-19 13:00:00+00:00,468.7,1.5,80.2
2025-01-19 14:00:00+00:00,240.3,0.9,48.5
2025-01-19 15:00:00+00:00,39.1,0.8,40.9
2025-01-19 16:00:00+00:00,0.2,1.1,27.2
2025-01-19 17:00:00+00:00,0.0,0.9,56.8
2025-01-19 18:00:00+00:00,0.0,0.6,50.7
2025-01-19 19:00:00+00:00,0.0,0.6,7.4
2025-01-19 20:00:00+00:00,0.0,1.0,11.2
2025-01-19 21:00:00+00:00,0.0,0.7,1.2
2025-01-19 22:00:00+00:00,0.0,0.8,0.0
2025-01-19 23:00:00+00:00,0.0,1.5,0.0
2025-01-20 00:00:00+00:00,0.0,1.3,0.0
2025-01-20 01:00:00+00:00,0.0,2.1,17.3
2025-01-20 02:00:00+00:00,0.0,2.3,45.6
2025-01-20 03:00:00+00:00,0.0,2.6,94.5
2025-01-20 04:00:00+00:00,0.0,3.7,91.8
2025-01-20 05:00:00+00:00,0.0,4.1,137.3
2025-01-20 06:00:00+00:00,0.0,6.3,181.5
2025-01-20 07:00:00+00:00,1.2,10.2,259.4
2025-01-20 08:00:00+00:00,77.0,10.0,225.1
2025-01-20 09:00:00+00:00,260.2,8.3,194.0
2025-01-20 10:00:00+00:00,442.4,8.1,204.5
2025-01-20 11:00:00+00:00,620.9,9.3,188.8
2025-01-20 12:00:00+00:00,736.3,8.8,215.1
2025-01-20 13:00:00+00:00,640.4,9.0,204.0
2025-01-20 14:00:00+00:00,409.5,7.9,231.1
2025-01-20 15:00:00+00:00,108.6,9.0,296.8
