timestamp,solar,wind_onshore,wind_offshore,shortwave_radiation,direct_normal_irradiance,wind_speed_10m,wind_speed_100m
2025-06-13 21:00:00+00:00,0.0,841.9,437.7,112.0,322.7,6.1,16.2
2025-06-13 22:00:00+00:00,0.0,1033.2,835.0,20.0,99.4,9.5,24.4
2025-06-13 23:00:00+00:00,0.0,818.8,1097.0,0.0,0.0,10.1,25.2
2025-06-14 00:00:00+00:00,0.0,667.0,375.5,0.0,0.0,9.6,24.9
2025-06-14 01:00:00+00:00,0.0,614.0,105.3,0.0,0.0,11.5,27.0
2025-06-14 02:00:00+00:00,0.0,423.5,8.1,0.0,0.0,13.0,28.9
2025-06-14 03:00:00+00:00,16.2,150.6,0.0,0.0,0.0,9.6,21.1
2025-06-14 04:00:00+00:00,297.8,446.2,0.0,0.0,0.0,3.3,13.1
2025-06-14 05:00:00+00:00,872.2,527.8,11.6,0.0,0.0,1.2,1.5
2025-06-14 06:00:00+00:00,1684.2,305.7,86.5,3.0,0.0,8.4,17.4
2025-06-14 07:00:00+00:00,2447.9,142.2,284.0,51.0,55.2,9.8,21.0
2025-06-14 08:00:00+00:00,2507.3,233.5,339.0,187.0,389.6,8.7,23.7
2025-06-14 09:00:00+00:00,2500.1,440.1,318.9,340.0,574.6,6.9,12.4
2025-06-14 10:00:00+00:00,2558.3,489.6,610.3,430.0,432.3,6.2,9.3
2025-06-14 11:00:00+00:00,2276.6,473.7,812.8,542.0,415.3,12.9,18.2
2025-06-14 12:00:00+00:00,3005.6,426.4,1432.2,618.0,454.8,13.8,19.5
2025-06-14 13:00:00+00:00,3944.9,222.2,1337.9,625.0,351.0,15.5,22.4
2025-06-14 14:00:00+00:00,3870.7,257.0,1903.7,512.0,149.5,16.0,22.9
2025-06-14 15:00:00+00:00,3206.6,348.1,1942.7,323.0,107.9,9.4,13.3
2025-06-14 16:00:00+00:00,2199.3,341.1,2064.4,555.0,312.7,10.3,14.2
2025-06-14 17:00:00+00:00,1263.4,357.7,2107.2,598.0,547.9,13.2,18.1
2025-06-14 18:00:00+00:00,508.2,423.0,2103.6,359.0,287.1,11.0,16.1
2025-06-14 19:00:00+00:00,101.9,335.4,1797.8,333.0,379.2,11.0,15.8
2025-06-14 20:00:00+00:00,0.0,225.9,1430.1,244.0,485.1,12.1,18.4
2025-06-14 21:00:00+00:00,0.0,202.4,868.9,118.0,352.4,13.2,23.4
2025-06-14 22:00:00+00:00,0.0,248.7,793.7,21.0,70.5,14.4,25.7
2025-06-14 23:00:00+00:00,0.0,233.5,850.6,0.0,0.0,10.3,20.3
2025-06-15 00:00:00+00:00,0.0,249.9,691.1,0.0,0.0,12.1,21.6
2025-06-15 01:00:00+00:00,0.0,250.4,766.1,0.0,0.0,6.1,11.0
2025-06-15 02:00:00+00:00,0.0,244.3,645.1,0.0,0.0,3.5,8.0
2025-06-15 03:00:00+00:00,1.3,167.8,635.7,0.0,0.0,6.1,13.2
2025-06-15 04:00:00+00:00,108.6,175.3,661.0,0.0,0.0,8.1,18.5
2025-06-15 05:00:00+00:00,616.1,184.7,306.5,0.0,0.0,7.7,18.9
2025-06-15 06:00:00+00:00,1385.5,171.7,164.2,4.0,0.0,7.9,17.5
2025-06-15 07:00:00+00:00,2577.3,165.7,118.0,41.0,86.7,8.2,17.2
2025-06-15 08:00:00+00:00,3995.7,171.7,145.6,59.0,0.0,7.7,13.0
2025-06-15 09:00:00+00:00,5502.7,196.0,141.3,131.0,30.6,7.8,11.7
2025-06-15 10:00:00+00:00,6079.5,256.5,191.2,307.0,204.7,8.6,12.2
2025-06-15 11:00:00+00:00,5725.4,355.9,195.4,471.0,358.8,9.1,12.6
2025-06-15 12:00:00+00:00,5372.1,406.6,235.2,681.0,604.3,11.0,15.3
2025-06-15 13:00:00+00:00,4893.7,476.7,236.9,749.0,651.6,14.3,19.9
2025-06-15 14:00:00+00:00,4444.3,497.5,437.1,783.0,688.5,15.5,21.6
2025-06-15 15:00:00+00:00,3712.6,517.9,753.3,509.0,251.1,14.9,21.2
2025-06-15 16:00:00+00:00,2652.1,475.5,1049.5,653.0,564.1,15.4,21.6
2025-06-15 17:00:00+00:00,1589.7,442.7,909.8,553.0,478.3,14.5,20.8
2025-06-15 18:00:00+00:00,679.9,367.7,908.3,514.0,581.6,12.5,17.7
2025-06-15 19:00:00+00:00,118.9,340.3,567.7,408.0,621.9,13.9,20.5
2025-06-15 20:00:00+00:00,0.0,278.5,464.4,267.0,557.0,12.0,20.1
2025-06-15 21:00:00+00:00,0.0,265.3,453.8,118.0,324.4,7.1,16.4
2025-06-15 22:00:00+00:00,0.0,236.6,477.1,24.0,126.0,5.8,16.0
2025-06-15 23:00:00+00:00,0.0,224.9,394.9,0.0,0.0,3.3,12.7
2025-06-16 00:00:00+00:00,0.0,204.4,207.4,0.0,0.0,2.9,10.4
2025-06-16 01:00:00+00:00,0.0,182.9,79.4,0.0,0.0,6.2,16.8
2025-06-16 02:00:00+00:00,0.0,178.6,147.7,0.0,0.0,6.5,18.7
2025-06-16 03:00:00+00:00,17.9,208.3,140.5,0.0,0.0,6.9,18.9
2025-06-16 04:00:00+00:00,347.0,194.8,132.5,0.0,0.0,6.9,18.6
2025-06-16 05:00:00+00:00,1189.7,110.7,47.8,0.0,0.0,7.1,18.8
2025-06-16 06:00:00+00:00,2339.3,34.5,20.6,5.0,19.1,7.0,17.8
2025-06-16 07:00:00+00:00,3738.6,25.2,38.9,72.0,275.7,7.8,17.9
2025-06-16 08:00:00+00:00,5118.4,44.6,15.2,201.0,484.2,7.4,12.0
2025-06-16 09:00:00+00:00,5923.3,81.0,0.0,354.0,631.1,6.8,9.6
2025-06-16 10:00:00+00:00,5857.2,89.9,0.0,509.0,723.5,5.9,8.1
2025-06-16 11:00:00+00:00,5748.2,127.4,0.0,648.0,781.3,5.7,7.8
2025-06-16 12:00:00+00:00,5701.4,139.7,0.0,757.0,810.7,5.8,8.1
2025-06-16 13:00:00+00:00,5455.1,153.8,0.0,809.0,786.0,7.8,10.8
2025-06-16 14:00:00+00:00,4930.5,172.3,0.0,723.0,560.4,7.9,10.8
2025-06-16 15:00:00+00:00,4025.2,171.7,0.0,522.0,194.9,7.8,10.7
2025-06-16 16:00:00+00:00,2759.9,159.0,0.0,617.0,435.0,9.0,12.4
2025-06-16 17:00:00+00:00,1624.2,129.8,0.0,537.0,490.1,12.0,16.4
2025-06-16 18:00:00+00:00,666.9,116.9,0.0,549.0,675.3,10.3,14.2
2025-06-16 19:00:00+00:00,123.7,136.0,0.0,428.0,690.3,9.7,13.6
2025-06-16 20:00:00+00:00,0.0,165.3,0.0,273.0,581.9,10.5,16.9
2025-06-16 21:00:00+00:00,0.0,183.0,5.8,126.0,385.3,7.5,16.4
2025-06-16 22:00:00+00:00,0.0,107.6,1.5,25.0,139.2,4.9,14.1
2025-06-16 23:00:00+00:00,0.0,57.0,9.4,0.0,0.0,5.3,14.4
2025-06-17 00:00:00+00:00,0.0,40.2,23.2,0.0,0.0,4.0,12.2
2025-06-17 01:00:00+00:00,0.0,37.2,25.8,0.0,0.0,1.5,7.8
2025-06-17 02:00:00+00:00,0.0,36.1,28.4,0.0,0.0,1.5,6.8
2025-06-17 03:00:00+00:00,19.8,35.8,73.5,0.0,0.0,1.5,6.6
2025-06-17 04:00:00+00:00,362.4,33.2,95.7,0.0,0.0,1.9,7.0
2025-06-17 05:00:00+00:00,1202.8,35.1,148.5,0.0,0.0,1.7,6.6
2025-06-17 06:00:00+00:00,2330.7,18.5,243.6,5.0,19.1,2.6,7.7
2025-06-17 07:00:00+00:00,3706.7,8.5,247.5,74.0,299.5,3.4,7.6
2025-06-17 08:00:00+00:00,5050.7,13.3,198.5,205.0,506.3,0.9,6.3
2025-06-17 09:00:00+00:00,5677.2,19.3,129.7,359.0,647.8,1.1,2.6
2025-06-17 10:00:00+00:00,5836.9,21.5,89.9,515.0,739.6,1.8,2.8
2025-06-17 11:00:00+00:00,5938.7,24.6,103.9,646.0,754.0,2.5,3.6
2025-06-17 12:00:00+00:00,5789.4,30.9,129.3,745.0,734.7,3.4,4.7
2025-06-17 13:00:00+00:00,5442.9,40.8,162.8,832.0,804.6,4.5,6.1
2025-06-17 14:00:00+00:00,4762.2,75.8,179.9,787.0,646.3,4.9,6.7
2025-06-17 15:00:00+00:00,3555.5,178.4,154.9,647.0,386.2,5.7,7.6
2025-06-17 16:00:00+00:00,2243.1,222.3,254.2,601.0,398.3,6.0,8.1
2025-06-17 17:00:00+00:00,1230.0,140.5,254.4,463.0,213.7,5.0,6.9
2025-06-17 18:00:00+00:00,570.4,112.5,326.2,343.0,140.7,8.6,12.3
2025-06-17 19:00:00+00:00,171.2,124.1,418.8,297.0,283.4,7.9,11.9
2025-06-17 20:00:00+00:00,0.0,137.0,408.0,207.0,285.9,13.7,22.6
2025-06-17 21:00:00+00:00,0.0,145.3,396.2,91.0,114.1,6.2,15.9
2025-06-17 22:00:00+00:00,0.0,130.3,409.6,21.0,27.7,9.1,20.5
2025-06-17 23:00:00+00:00,0.0,79.1,335.8,0.0,0.0,6.0,16.8
2025-06-18 00:00:00+00:00,0.0,75.8,237.9,0.0,0.0,3.9,12.8
2025-06-18 01:00:00+00:00,0.0,67.8,262.7,0.0,0.0,3.1,11.3
2025-06-18 02:00:00+00:00,0.0,79.3,203.1,0.0,0.0,2.3,10.0
2025-06-18 03:00:00+00:00,11.9,96.9,108.6,0.0,0.0,2.9,10.0
2025-06-18 04:00:00+00:00,312.9,90.6,10.9,0.0,0.0,3.9,9.9
2025-06-18 05:00:00+00:00,1089.8,64.6,44.3,0.0,0.0,5.0,14.0
2025-06-18 06:00:00+00:00,2100.9,26.0,212.6,5.0,19.1,6.0,15.6
2025-06-18 07:00:00+00:00,3453.7,16.1,194.3,71.0,228.9,6.9,15.8
2025-06-18 08:00:00+00:00,4780.8,22.2,157.9,192.0,393.7,5.4,14.7
2025-06-18 09:00:00+00:00,5825.2,32.5,112.5,339.0,539.8,5.2,8.1
2025-06-18 10:00:00+00:00,6612.0,41.3,19.0,494.0,648.1,5.0,7.0
2025-06-18 11:00:00+00:00,6771.6,53.8,1.4,635.0,732.5,5.4,7.4
2025-06-18 12:00:00+00:00,6410.1,83.3,11.0,735.0,715.8,5.6,7.6
2025-06-18 13:00:00+00:00,5832.5,151.1,0.8,809.0,746.1,5.4,7.1
2025-06-18 14:00:00+00:00,5086.3,225.6,0.0,857.0,810.3,5.6,7.8
2025-06-18 15:00:00+00:00,4067.1,271.1,0.0,646.0,412.4,4.6,6.3
2025-06-18 16:00:00+00:00,2793.1,302.2,0.0,492.0,222.1,6.5,9.1
2025-06-18 17:00:00+00:00,1625.0,342.1,0.0,466.0,305.5,13.4,18.8
2025-06-18 18:00:00+00:00,682.9,364.2,0.0,481.0,527.0,15.4,22.5
2025-06-18 19:00:00+00:00,125.8,330.0,0.0,426.0,686.2,15.1,22.1
2025-06-18 20:00:00+00:00,0.0,297.3,0.0,272.0,579.2,12.6,19.9
2025-06-18 21:00:00+00:00,0.0,311.2,0.0,126.0,387.3,11.2,21.0
2025-06-18 22:00:00+00:00,0.0,273.6,0.0,25.0,137.8,6.2,16.9
2025-06-18 23:00:00+00:00,0.0,219.8,0.0,0.0,0.0,5.9,16.2
2025-06-19 00:00:00+00:00,0.0,199.8,0.0,0.0,0.0,5.4,15.7
2025-06-19 01:00:00+00:00,0.0,218.3,0.0,0.0,0.0,4.5,14.0
2025-06-19 02:00:00+00:00,0.0,236.0,0.0,0.0,0.0,4.5,13.4
2025-06-19 03:00:00+00:00,17.3,246.4,0.0,0.0,0.0,3.6,11.8
2025-06-19 04:00:00+00:00,355.5,223.9,0.0,0.0,0.0,4.0,12.1
2025-06-19 05:00:00+00:00,1180.4,161.1,13.3,0.0,0.0,4.2,12.6
2025-06-19 06:00:00+00:00,2312.8,69.8,26.5,5.0,19.1,4.9,13.6
2025-06-19 07:00:00+00:00,3703.6,130.6,25.3,73.0,284.8,7.0,15.2
2025-06-19 08:00:00+00:00,5109.8,179.5,1.9,201.0,496.4,6.3,12.6
2025-06-19 09:00:00+00:00,6139.4,176.8,0.0,354.0,639.3,6.9,10.2
2025-06-19 10:00:00+00:00,6852.6,176.0,0.0,508.0,729.7,7.8,11.0
2025-06-19 11:00:00+00:00,7033.6,181.0,4.4,649.0,787.8,8.5,11.7
2025-06-19 12:00:00+00:00,6705.6,213.0,19.8,761.0,824.9,8.3,11.3
2025-06-19 13:00:00+00:00,6074.8,242.2,88.2,837.0,844.4,8.2,11.0
2025-06-19 14:00:00+00:00,5197.3,273.1,158.6,870.0,853.3,8.5,11.4
2025-06-19 15:00:00+00:00,4021.3,327.7,116.5,778.0,601.2,10.2,13.6
2025-06-19 16:00:00+00:00,2728.7,360.1,168.2,688.0,491.4,10.7,14.5
2025-06-19 17:00:00+00:00,1592.0,357.8,187.8,459.0,197.2,8.5,11.9
2025-06-19 18:00:00+00:00,653.1,322.4,223.9,501.0,523.3,11.8,16.5
2025-06-19 19:00:00+00:00,119.9,340.2,264.2,315.0,404.7,15.0,22.0
2025-06-19 20:00:00+00:00,0.0,464.8,329.7,260.0,522.9,9.8,16.5
2025-06-19 21:00:00+00:00,0.0,582.1,310.1,128.0,396.3,7.7,17.4
2025-06-19 22:00:00+00:00,0.0,612.9,282.3,25.0,137.2,6.7,18.9
2025-06-19 23:00:00+00:00,0.0,531.1,238.4,0.0,0.0,9.7,23.9
2025-06-20 00:00:00+00:00,0.0,452.8,282.4,0.0,0.0,9.8,23.7
2025-06-20 01:00:00+00:00,0.0,490.1,272.5,0.0,0.0,7.5,21.2
2025-06-20 02:00:00+00:00,0.0,541.7,220.8,0.0,0.0,6.4,18.3
2025-06-20 03:00:00+00:00,18.3,529.6,203.5,0.0,0.0,6.4,17.6
2025-06-20 04:00:00+00:00,355.5,444.0,156.6,0.0,0.0,6.7,19.0
2025-06-20 05:00:00+00:00,1196.5,256.9,92.3,0.0,0.0,6.6,19.1
2025-06-20 06:00:00+00:00,2341.3,96.9,66.2,5.0,19.1,6.4,18.4
2025-06-20 07:00:00+00:00,3760.2,123.0,29.5,74.0,293.6,8.1,19.4
2025-06-20 08:00:00+00:00,5177.1,313.3,0.3,201.0,486.2,8.7,15.7
2025-06-20 09:00:00+00:00,6185.8,262.1,3.6,358.0,651.8,8.3,12.4
2025-06-20 10:00:00+00:00,6876.0,223.2,20.6,514.0,742.6,8.5,12.1
2025-06-20 11:00:00+00:00,7103.1,232.0,75.4,654.0,798.3,10.3,14.4
2025-06-20 12:00:00+00:00,6814.3,268.0,203.3,764.0,822.7,10.6,14.6
2025-06-20 13:00:00+00:00,6068.8,334.2,337.0,842.0,848.1,10.7,14.6
2025-06-20 14:00:00+00:00,5200.2,394.5,325.8,878.0,864.5,10.5,14.3
2025-06-20 15:00:00+00:00,3815.2,471.2,339.5,855.0,813.0,11.7,16.1
2025-06-20 16:00:00+00:00,2483.6,459.8,323.0,781.0,734.9,12.2,16.9
2025-06-20 17:00:00+00:00,1569.9,374.2,290.6,688.0,700.7,13.0,18.3
2025-06-20 18:00:00+00:00,691.1,353.9,345.8,526.0,522.9,13.6,19.6
2025-06-20 19:00:00+00:00,133.2,448.4,263.8,318.0,209.2,11.2,18.3
2025-06-20 20:00:00+00:00,0.0,594.0,293.0,186.0,113.1,8.4,17.8
2025-06-20 21:00:00+00:00,0.0,689.5,291.2,96.0,92.3,7.6,19.3
2025-06-20 22:00:00+00:00,0.0,689.0,359.2,21.0,13.7,7.8,20.7
2025-06-20 23:00:00+00:00,0.0,650.2,379.8,0.0,0.0,9.6,23.4
2025-06-21 00:00:00+00:00,0.0,660.1,403.7,0.0,0.0,8.2,22.2
2025-06-21 01:00:00+00:00,0.0,632.7,330.9,0.0,0.0,8.1,22.3
2025-06-21 02:00:00+00:00,0.0,566.9,364.2,0.0,0.0,7.6,21.8
2025-06-21 03:00:00+00:00,16.7,444.5,258.2,0.0,0.0,7.0,20.1
2025-06-21 04:00:00+00:00,346.4,383.0,264.6,0.0,0.0,6.8,19.4
2025-06-21 05:00:00+00:00,1179.9,318.9,198.7,0.0,0.0,6.7,19.1
2025-06-21 06:00:00+00:00,2315.6,147.6,95.6,5.0,19.1,6.3,17.8
2025-06-21 07:00:00+00:00,3695.5,42.4,76.8,76.0,326.6,7.5,18.7
2025-06-21 08:00:00+00:00,5072.7,20.9,24.6,209.0,538.5,6.5,20.4
2025-06-21 09:00:00+00:00,6099.6,51.9,2.2,366.0,678.6,5.1,9.4
2025-06-21 10:00:00+00:00,6868.8,91.3,0.0,523.0,766.2,5.8,8.4
2025-06-21 11:00:00+00:00,7165.9,91.4,0.0,665.0,822.0,6.2,8.7
2025-06-21 12:00:00+00:00,7045.2,79.2,0.0,779.0,855.9,6.7,9.1
2025-06-21 13:00:00+00:00,6445.5,61.6,0.0,856.0,876.3,8.3,11.3
2025-06-21 14:00:00+00:00,5514.3,49.1,0.0,889.0,883.8,8.3,11.3
2025-06-21 15:00:00+00:00,4240.3,36.1,0.0,877.0,880.4,8.8,11.9
2025-06-21 16:00:00+00:00,2819.2,25.2,0.6,818.0,864.5,7.9,10.7
2025-06-21 17:00:00+00:00,1626.3,23.0,34.7,720.0,835.4,6.9,9.3
2025-06-21 18:00:00+00:00,625.4,29.1,235.3,589.0,788.5,5.2,7.2
2025-06-21 19:00:00+00:00,106.0,78.0,335.6,437.0,716.3,3.9,6.0
2025-06-21 20:00:00+00:00,0.0,212.9,293.1,280.0,608.1,2.3,5.2
2025-06-21 21:00:00+00:00,0.0,472.4,218.4,134.0,434.9,1.3,5.5
2025-06-21 22:00:00+00:00,0.0,679.1,192.6,27.0,163.4,4.2,12.9
2025-06-21 23:00:00+00:00,0.0,960.4,412.1,0.0,0.0,4.5,13.2
2025-06-22 00:00:00+00:00,0.0,1053.5,853.6,0.0,0.0,4.9,14.5
2025-06-22 01:00:00+00:00,0.0,1079.6,1318.3,0.0,0.0,7.4,19.9
2025-06-22 02:00:00+00:00,0.0,1029.5,1635.2,0.0,0.0,8.3,23.6
2025-06-22 03:00:00+00:00,21.9,1034.6,1790.8,0.0,0.0,8.2,23.5
2025-06-22 04:00:00+00:00,354.6,1035.9,1859.6,0.0,0.0,9.2,25.2
2025-06-22 05:00:00+00:00,1150.0,805.9,1480.2,0.0,0.0,8.3,24.5
2025-06-22 06:00:00+00:00,2149.1,488.7,1354.1,5.0,19.1,9.6,26.2
2025-06-22 07:00:00+00:00,2971.0,389.7,899.0,74.0,312.2,10.3,25.3
2025-06-22 08:00:00+00:00,3427.9,335.2,476.4,201.0,503.0,10.0,27.1
2025-06-22 09:00:00+00:00,3931.0,273.6,558.9,352.0,627.5,12.7,20.2
2025-06-22 10:00:00+00:00,3755.0,237.4,586.6,496.0,685.5,13.9,20.5
2025-06-22 11:00:00+00:00,3423.3,264.4,789.5,546.0,499.0,12.5,17.7
2025-06-22 12:00:00+00:00,4017.4,446.1,951.3,624.0,423.7,11.4,15.8
2025-06-22 13:00:00+00:00,5034.9,503.6,1387.4,556.0,255.1,10.9,15.1
2025-06-22 14:00:00+00:00,4754.8,567.1,1631.2,453.0,99.6,12.5,17.4
2025-06-22 15:00:00+00:00,3742.3,667.3,2053.5,300.0,25.2,15.1,21.4
2025-06-22 16:00:00+00:00,2596.1,872.1,2129.1,591.0,441.2,14.3,20.4
2025-06-22 17:00:00+00:00,1398.0,1136.4,2142.5,680.0,751.4,13.7,19.4
2025-06-22 18:00:00+00:00,553.1,1008.4,2137.4,530.0,644.7,15.4,22.0
2025-06-22 19:00:00+00:00,103.2,940.3,2130.7,419.0,660.9,19.9,29.3
2025-06-22 20:00:00+00:00,0.0,727.1,2120.4,263.0,520.5,19.3,29.7
2025-06-22 21:00:00+00:00,0.0,668.3,2121.8,126.0,326.8,17.1,28.0
2025-06-22 22:00:00+00:00,0.0,732.0,2132.1,21.0,27.2,15.8,27.5
2025-06-22 23:00:00+00:00,0.0,774.2,2132.7,0.0,0.0,14.2,26.0
2025-06-23 00:00:00+00:00,0.0,897.3,2131.8,0.0,0.0,13.1,23.9
2025-06-23 01:00:00+00:00,0.0,978.2,2115.7,0.0,0.0,14.5,26.2
2025-06-23 02:00:00+00:00,0.0,1039.7,2122.6,0.0,0.0,16.0,28.8
2025-06-23 03:00:00+00:00,8.5,1132.3,2117.9,0.0,0.0,16.5,29.5
2025-06-23 04:00:00+00:00,234.1,1159.7,2116.3,0.0,0.0,17.8,30.5
2025-06-23 05:00:00+00:00,584.0,1240.2,2107.2,0.0,0.0,18.0,30.8
2025-06-23 06:00:00+00:00,925.6,1351.4,2071.8,3.0,0.0,18.5,31.6
2025-06-23 07:00:00+00:00,1596.0,1454.6,1945.4,50.0,80.5,18.7,30.7
2025-06-23 08:00:00+00:00,2608.4,1461.2,1342.1,68.0,0.0,24.8,38.3
2025-06-23 09:00:00+00:00,3732.4,1490.7,1260.9,79.0,0.0,25.6,39.6
2025-06-23 10:00:00+00:00,4709.7,1524.4,870.0,173.0,28.4,22.0,34.0
2025-06-23 11:00:00+00:00,5161.5,1429.4,1050.3,409.0,226.5,28.5,42.7
2025-06-23 12:00:00+00:00,5311.0,1364.9,957.1,403.0,147.2,24.9,37.2
2025-06-23 13:00:00+00:00,5221.0,1254.6,759.6,677.0,496.4,24.4,35.7
2025-06-23 14:00:00+00:00,4617.5,1236.5,709.6,750.0,575.0,23.6,34.4
2025-06-23 15:00:00+00:00,3543.0,1198.0,766.5,699.0,504.9,21.5,31.2
2025-06-23 16:00:00+00:00,2305.1,1122.2,1389.2,584.0,343.0,19.9,28.8
2025-06-23 17:00:00+00:00,1413.1,956.6,1589.3,455.0,227.9,17.9,26.1
2025-06-23 18:00:00+00:00,607.2,707.3,1779.0,384.0,232.3,17.8,25.9
2025-06-23 19:00:00+00:00,117.0,607.8,1783.1,336.0,389.0,15.3,22.4
2025-06-23 20:00:00+00:00,0.0,629.6,1599.3,139.0,37.6,13.7,21.1
2025-06-23 21:00:00+00:00,0.0,724.3,1568.2,81.0,96.8,13.5,21.8
2025-06-23 22:00:00+00:00,0.0,774.6,1619.3,23.0,108.4,15.2,27.3
2025-06-23 23:00:00+00:00,0.0,738.2,1543.4,0.0,0.0,14.6,26.9
2025-06-24 00:00:00+00:00,0.0,820.7,1463.8,0.0,0.0,13.9,26.2
2025-06-24 01:00:00+00:00,0.0,885.5,1174.3,0.0,0.0,14.0,26.7
2025-06-24 02:00:00+00:00,0.0,846.9,874.2,0.0,0.0,14.5,27.5
2025-06-24 03:00:00+00:00,13.8,877.2,977.3,0.0,0.0,14.4,27.5
2025-06-24 04:00:00+00:00,343.6,812.6,790.4,0.0,0.0,13.3,26.1
2025-06-24 05:00:00+00:00,1139.9,687.3,978.9,0.0,0.0,12.6,25.4
2025-06-24 06:00:00+00:00,2107.5,661.4,860.3,4.0,19.1,13.7,26.7
2025-06-24 07:00:00+00:00,3085.9,866.0,1217.7,72.0,291.7,12.1,25.6
2025-06-24 08:00:00+00:00,3539.6,857.0,1697.3,199.0,494.8,14.8,23.2
2025-06-24 09:00:00+00:00,3365.4,984.5,2088.9,349.0,627.3,18.9,27.7
2025-06-24 10:00:00+00:00,2963.9,1043.4,2153.2,361.0,296.5,21.3,31.3
2025-06-24 11:00:00+00:00,2641.1,1047.1,2154.1,386.0,191.8,20.9,30.5
2025-06-24 12:00:00+00:00,2749.5,1047.5,2148.7,373.0,104.2,20.7,30.5
2025-06-24 13:00:00+00:00,2777.1,1247.0,2149.6,311.0,34.0,22.1,32.9
2025-06-24 14:00:00+00:00,3430.5,1260.8,1957.6,281.0,35.1,23.1,34.9
2025-06-24 15:00:00+00:00,3322.4,1141.8,1769.9,342.0,85.9,17.2,26.0
2025-06-24 16:00:00+00:00,2399.2,1152.4,1922.7,324.0,38.8,23.5,35.2
2025-06-24 17:00:00+00:00,1182.2,1198.6,1998.4,314.0,58.0,24.1,36.1
2025-06-24 18:00:00+00:00,504.7,1093.3,2140.2,166.0,11.1,20.9,32.1
2025-06-24 19:00:00+00:00,120.2,989.5,2141.4,274.0,162.0,22.3,34.2
2025-06-24 20:00:00+00:00,0.0,916.8,2114.5,171.0,144.3,20.7,32.7
2025-06-24 21:00:00+00:00,0.0,861.5,2041.7,62.0,10.2,16.0,27.6
2025-06-24 22:00:00+00:00,0.0,709.5,1820.8,23.0,108.3,14.9,27.4
2025-06-24 23:00:00+00:00,0.0,633.3,1450.0,0.0,0.0,15.4,27.9
2025-06-25 00:00:00+00:00,0.0,710.4,1568.2,0.0,0.0,15.9,28.7
2025-06-25 01:00:00+00:00,0.0,601.6,1474.5,0.0,0.0,15.4,28.5
2025-06-25 02:00:00+00:00,0.0,525.3,939.5,0.0,0.0,13.7,26.3
2025-06-25 03:00:00+00:00,13.1,421.5,502.0,0.0,0.0,13.3,26.1
2025-06-25 04:00:00+00:00,324.7,297.3,468.8,0.0,0.0,11.5,23.6
2025-06-25 05:00:00+00:00,1061.4,189.4,458.1,0.0,0.0,8.9,20.3
2025-06-25 06:00:00+00:00,2121.6,109.6,283.2,4.0,19.1,9.2,20.5
2025-06-25 07:00:00+00:00,3323.6,109.1,290.9,68.0,261.1,10.5,18.9
2025-06-25 08:00:00+00:00,4689.5,155.1,300.6,193.0,474.2,9.3,14.1
2025-06-25 09:00:00+00:00,5727.7,159.4,186.2,340.0,590.5,9.8,13.5
2025-06-25 10:00:00+00:00,5186.9,170.4,129.1,460.0,569.0,9.7,13.2
2025-06-25 11:00:00+00:00,4117.6,132.0,30.0,436.0,270.5,11.2,15.5
2025-06-25 12:00:00+00:00,4663.6,112.5,0.0,626.0,484.3,10.6,14.2
2025-06-25 13:00:00+00:00,4786.0,112.2,0.0,769.0,693.7,10.1,14.0
2025-06-25 14:00:00+00:00,4076.1,100.1,0.0,781.0,685.2,9.3,12.7
2025-06-25 15:00:00+00:00,3519.4,94.3,0.0,547.0,309.2,9.7,13.4
2025-06-25 16:00:00+00:00,2566.2,64.4,0.0,347.0,23.0,8.4,12.1
2025-06-25 17:00:00+00:00,1541.6,41.0,0.0,642.0,617.4,6.4,8.8
2025-06-25 18:00:00+00:00,638.7,45.7,0.0,449.0,343.5,5.1,7.3
2025-06-25 19:00:00+00:00,118.2,81.0,0.2,420.0,661.8,3.3,4.3
2025-06-25 20:00:00+00:00,0.0,205.8,22.0,267.0,556.7,2.3,2.8
2025-06-25 21:00:00+00:00,0.0,416.2,68.0,124.0,361.1,1.8,3.2
2025-06-25 22:00:00+00:00,0.0,746.2,91.6,24.0,94.6,5.6,10.8
2025-06-25 23:00:00+00:00,0.0,713.8,355.5,0.0,0.0,6.8,18.0
2025-06-26 00:00:00+00:00,0.0,534.9,405.5,0.0,0.0,5.0,13.1
2025-06-26 01:00:00+00:00,0.0,240.0,46.1,0.0,0.0,7.6,10.1
2025-06-26 02:00:00+00:00,0.0,254.9,249.9,0.0,0.0,9.2,20.4
2025-06-26 03:00:00+00:00,2.6,309.7,941.0,0.0,0.0,2.4,7.2
2025-06-26 04:00:00+00:00,96.7,336.9,1310.7,0.0,0.0,9.3,16.8
2025-06-26 05:00:00+00:00,237.9,468.3,796.9,0.0,0.0,10.1,19.7
2025-06-26 06:00:00+00:00,769.2,584.1,886.4,1.0,0.0,9.8,20.3
2025-06-26 07:00:00+00:00,1354.9,662.0,1250.3,15.0,0.0,13.6,25.6
2025-06-26 08:00:00+00:00,1964.9,553.9,1433.6,81.0,3.7,14.1,24.0
2025-06-26 09:00:00+00:00,2607.0,704.9,1624.9,220.0,181.4,17.6,26.7
2025-06-26 10:00:00+00:00,3592.3,925.4,1952.9,220.0,81.9,15.5,23.5
2025-06-26 11:00:00+00:00,3443.6,1118.1,2121.6,530.0,474.7,18.0,26.1
